subhalo_id,group_id,is_central,stellar_mass,vel_dispersion,half_mass_radius,metallicity,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,halo_mass,halo_mass_log,log_vel_dispersion,log_half_mass_radius,log_metallicity
128397,17,0,10.516352074520933,99.0689,41.0266,1e-06,43865.4,68424.0,45033.1,354.52,-88.3821,-579.974,105641558601823.14,14.023834800024265,1.9959373408810914,1.6130655271442946,-5.698970004336019
128398,17,0,10.961672564385196,136.825,8.648,1e-06,43231.4,67939.6,44300.7,-550.019,-131.071,-250.344,105641558601823.14,14.023834800024265,2.1361654568145427,0.9369156809452539,-5.698970004336019
128399,17,0,10.483681401880663,107.464,26.6587,0.0194481,42984.8,67495.2,44365.3,609.12,66.1364,-902.541,105641558601823.14,14.023834800024265,2.0312630017416717,1.425838967411221,-1.711100490691854
128400,17,0,10.615674888451455,95.5466,28.7477,0.0185196,42674.1,68318.1,44336.5,66.431,-255.485,-343.379,105641558601823.14,14.023834800024265,1.9802152374139474,1.4586031040772804,-1.732344947866383
128401,17,0,10.707807702548195,117.394,13.3222,1e-06,43898.9,67558.5,44535.5,-426.812,-53.9881,-773.582,105641558601823.14,14.023834800024265,2.069645900714998,1.1245759492310932,-5.698970004336019
128402,17,0,10.65322676064601,114.739,8.5239,1e-06,42987.2,67699.9,44445.6,-507.865,-28.6186,-146.042,105641558601823.14,14.023834800024265,2.0597110604987106,0.9306383460512047,-5.698970004336019
137885,20,1,11.928406285447197,372.185,354.286,0.00474528,70927.8,58946.0,40569.4,133.702,18.2013,172.967,95372046669711.39,13.9794211026284,2.5707588659777127,2.5493539910493035,-2.3236466447811366
137886,20,0,11.563003661856525,278.522,21.4543,0.0238308,70953.4,59057.1,40466.0,66.3292,-353.202,439.727,95372046669711.39,13.9794211026284,2.4448595050797497,1.331514349160149,-1.6228431544414201
137887,20,0,10.568260633773194,101.581,33.6103,0.0130448,70795.5,58295.1,40417.8,424.93,448.179,288.13,95372046669711.39,13.9794211026284,2.0068124838651347,1.5264723889277667,-1.8845292837594285
137888,20,0,10.905642143717744,169.852,2.4004,0.00753827,70911.1,58920.5,40614.8,135.541,357.283,-36.9139,95372046669711.39,13.9794211026284,2.2300706650350133,0.38028361809405886,-2.1226707032442795
137889,20,0,10.646595874896246,110.796,15.9127,1e-06,71056.0,58860.3,40368.8,655.037,-507.525,691.82,95372046669711.39,13.9794211026284,2.044524081608247,1.2017438751597813,-5.698970004336019
137890,20,0,10.269790673930249,81.7385,23.3803,0.0238989,71860.9,58438.1,40388.8,-121.086,303.752,403.924,95372046669711.39,13.9794211026284,1.912426663621474,1.368850079430983,-1.6216039161873872
137891,20,0,10.466148884361598,83.4982,15.7005,1e-06,71564.3,58492.5,40388.0,594.312,-519.004,100.517,95372046669711.39,13.9794211026284,1.9216771133459567,1.1959134832234546,-5.698970004336019
137892,20,0,10.359366007451632,82.4618,18.5624,0.0389764,71006.4,59337.0,40798.8,768.899,-130.587,568.784,95372046669711.39,13.9794211026284,1.9162528104742584,1.268634127021413,-1.4091871340052826
137893,20,0,10.272934590496497,91.3931,12.0515,0.0261192,71049.7,59117.2,40287.9,-314.825,265.08,-846.643,95372046669711.39,13.9794211026284,1.9609134085889495,1.0810411051001034,-1.5830235020308134
137894,20,0,10.516545327238205,105.091,5.2232,1e-06,70847.9,59010.8,40542.3,1023.87,-453.447,484.707,95372046669711.39,13.9794211026284,2.021565524613391,0.7179366555964068,-5.698970004336019
131047,18,1,11.906249603804431,359.607,403.409,0.00526357,65796.3,17979.3,26037.1,421.912,43.2878,188.752,94584763433717.16,13.975821181966204,2.5558281369871776,2.6057455830357354,-2.278637095371859
131048,18,0,11.509848718737294,245.001,40.6944,0.0167205,66003.3,18309.6,25985.6,272.915,-106.925,219.854,94584763433717.16,13.975821181966204,2.3891678569914534,1.6095346496077896,-1.7767247668190578
131049,18,0,10.685461406134575,131.946,35.6203,1e-06,65878.9,18653.3,25739.9,722.624,-74.5124,-106.523,94584763433717.16,13.975821181966204,2.1203962289307636,1.551697572841877,-5.698970004336019
131050,18,0,10.692924678964138,105.254,19.3939,0.0215725,65642.7,17654.9,26266.0,981.746,357.161,-565.257,94584763433717.16,13.975821181966204,2.0222386094475437,1.2876651519444373,-1.6660793909485405
131051,18,0,10.622684126900817,120.966,22.9811,1e-06,65552.0,18070.0,26035.4,105.977,-558.234,684.209,94584763433717.16,13.975821181966204,2.0826633200078786,1.3613708125375006,-5.698970004336019
131052,18,0,10.906037925188683,118.161,11.5891,1e-06,65629.1,17808.8,25723.9,439.094,152.37,-177.636,94584763433717.16,13.975821181966204,2.072474157766352,1.064049710319899,-5.698970004336019
131053,18,0,10.788615462879719,109.946,18.1521,1e-06,66416.6,18324.6,25997.0,369.583,-85.7932,502.707,94584763433717.16,13.975821181966204,2.041179433701104,1.258926875413711,-5.698970004336019
131054,18,0,10.528297521691847,94.6542,29.3221,0.0160248,65777.2,17754.1,25525.3,1033.97,419.288,313.599,94584763433717.16,13.975821181966204,1.9761398892597235,1.4671950705309116,-1.795180281502532
131055,18,0,10.483340253515298,105.365,18.6983,0.00956606,65515.5,17583.5,26373.9,895.592,-115.779,457.039,94584763433717.16,13.975821181966204,2.0226963714913704,1.2718021234252483,-2.0192215023426776
131056,18,0,10.369723524643083,76.253,30.6768,0.0375352,64950.1,17823.5,25823.6,253.497,-268.615,399.336,94584763433717.16,13.975821181966204,1.882256934678704,1.486810054924143,-1.4255496955549478
134847,19,1,11.905071328722025,384.456,316.254,0.00547212,1110.28,51910.5,55187.8,49.311,123.08,-180.876,94420647881606.14,13.975066976082962,2.5848466430954535,2.5000360272018716,-2.2617650297002685
134848,19,0,11.167223119186334,157.429,12.8266,1e-06,1193.14,51872.1,55123.9,249.93,-809.372,173.826,94420647881606.14,13.975066976082962,2.1970847367897783,1.1081115513924198,-5.698970004336019
134849,19,0,10.816655138834125,123.237,30.4126,1e-06,481.507,52057.8,55325.7,-649.096,-6.517,-478.255,94420647881606.14,13.975066976082962,2.090741117596024,1.4830535499496202,-5.698970004336019
134850,19,0,10.956418281800184,157.325,13.8959,1e-06,935.666,52050.0,55100.2,-105.925,169.557,-234.954,94420647881606.14,13.975066976082962,2.196797740419523,1.142886680107691,-5.698970004336019
134851,19,0,10.735376572258506,108.234,30.2388,0.0105292,864.247,51488.0,54695.7,-122.726,-296.373,-373.186,94420647881606.14,13.975066976082962,2.0343637089488054,1.4805645525792053,-1.9775633801847394
134852,19,0,10.833375444886158,124.601,16.3609,0.0144124,1122.67,51775.2,55099.4,-102.763,1455.31,-261.644,94420647881606.14,13.975066976082962,2.09552152781865,1.213807190183894,-1.8412335606803993
134853,19,0,10.696546232182204,119.549,20.2792,1e-06,943.58,52145.6,55351.4,10.3091,356.326,70.2122,94420647881606.14,13.975066976082962,2.0775459476931295,1.3070508183911564,-5.698970004336019
134854,19,0,10.748444399198949,112.045,16.1077,1e-06,929.1,51695.9,55440.9,-168.169,-304.569,58.6693,94420647881606.14,13.975066976082962,2.049392480943729,1.2070335324354033,-5.698970004336019
134855,19,0,10.2465881247913,87.552,35.5393,0.0157952,360.277,52744.5,54651.8,419.887,-156.381,150.607,94420647881606.14,13.975066976082962,1.9422660713679847,1.550708869470092,-1.8014473761797005
134856,19,0,10.80968990702604,130.433,10.7877,1e-06,1033.88,51826.6,55267.4,396.541,-949.703,52.3385,94420647881606.14,13.975066976082962,2.1153874833035915,1.0329288604582565,-5.698970004336019
76086,7,1,11.978676141118363,357.409,513.736,0.00512356,36772.0,937.533,70503.4,-220.565,-91.0321,24.5979,89359779234019.78,13.951142087171503,2.5531654843787033,2.7107399999340687,-2.290343417643013
76087,7,0,11.956361574473053,333.948,172.149,0.00653741,38037.6,965.819,70656.0,-677.633,-11.9094,-69.5972,89359779234019.78,13.951142087171503,2.52367884683784,2.235904504265535,-2.1845278498684224
76088,7,0,11.733917896928872,252.274,204.293,0.0163271,34211.8,1062.63,70324.1,121.18,190.519,-162.859,89359779234019.78,13.951142087171503,2.401872493330167,2.310253485998792,-1.7870643484858124
76089,7,0,11.615098219667923,240.741,102.845,0.00878823,35845.3,251.11,70512.2,218.055,80.2481,53.8025,89359779234019.78,13.951142087171503,2.3815500601853663,2.0121831825140317,-2.0560491705916277
76090,7,0,10.882487396798536,154.859,70.1386,0.00951461,33542.8,936.098,70349.0,322.582,-242.359,546.825,89359779234019.78,13.951142087171503,2.1899364504855385,1.845957092906437,-2.0215633659536905
76091,7,0,10.9325461093085,120.196,58.8159,1e-06,33988.2,248.568,70612.9,437.514,-328.235,-189.676,89359779234019.78,13.951142087171503,2.0798900150308386,1.7694947469742368,-5.698970004336019
76092,7,0,10.809818073618331,109.775,61.5892,0.0137285,33097.0,975.526,71000.3,238.879,421.683,-246.127,89359779234019.78,13.951142087171503,2.0405034457764253,1.7895045629497772,-1.8623452785822494
76093,7,0,10.798516489031813,131.073,30.354,0.0200837,37089.0,764.536,70309.2,-480.447,-755.279,882.331,89359779234019.78,13.951142087171503,2.1175132396789857,1.482215929792211,-1.6971346508288798
76094,7,0,10.962858604143614,127.396,25.2833,1e-06,37329.8,885.773,70682.7,-444.387,392.867,-302.68,89359779234019.78,13.951142087171503,2.1051557921657413,1.402833757832529,-5.698970004336019
76095,7,0,10.83851074510559,122.292,29.3276,1e-06,38445.0,735.94,70986.9,-97.5915,-518.769,-146.109,89359779234019.78,13.951142087171503,2.0873980476373153,1.4672765243033083,-5.698970004336019
108012,12,1,11.774460931484962,405.736,527.894,0.0135595,18199.2,724.18,9034.85,31.3151,90.6842,-106.207,85385599465788.31,13.93138463181431,2.6082435433407998,2.7225467258734724,-1.8677242969558583
108013,12,0,11.556190290325643,219.439,87.2712,0.0211647,18169.0,1559.69,9149.37,-523.161,-666.16,80.4505,85385599465788.31,13.93138463181431,2.3413138154884185,1.9408709476614079,-1.674367363801822
108014,12,0,11.530769334716235,237.054,55.749,0.0099237,18263.1,1017.4,8836.84,423.367,-254.205,-334.668,85385599465788.31,13.93138463181431,2.3748472879117615,1.7462370816147819,-2.003282612052374
108015,12,0,11.231902205931036,192.976,57.1402,0.0111405,18365.6,1660.09,8873.76,309.802,-395.714,-116.976,85385599465788.31,13.93138463181431,2.28550330011821,1.7569417561507559,-1.953056335385943
108016,12,0,10.901496288180216,153.15,85.595,0.0112861,17887.0,1200.58,8161.99,207.404,755.559,134.938,85385599465788.31,13.93138463181431,2.1851170011425913,1.9324483962679107,-1.9474176272317836
108017,12,0,10.990582516792271,163.294,35.7349,0.0154493,18398.1,1273.24,8743.75,-179.882,489.347,706.425,85385599465788.31,13.93138463181431,2.2129702275121526,1.5530925711158214,-1.8110630834184571
108018,12,0,11.168537671256445,182.186,18.7655,0.0091572,18299.1,1455.83,9190.9,-322.852,-430.599,-92.2602,85385599465788.31,13.93138463181431,2.260515000757985,1.2733601405235762,-2.0381898764287687
108019,12,0,11.16735789348804,181.29,12.8568,0.0140638,18299.1,741.583,9094.64,535.0,94.9334,361.087,85385599465788.31,13.93138463181431,2.2583738489681187,1.1091328880844653,-1.8518664390774464
108020,12,0,11.01294925059062,148.944,14.6871,1e-06,18473.6,985.775,8921.76,245.958,-359.125,-338.715,85385599465788.31,13.93138463181431,2.173023012959753,1.166936051860351,-5.698970004336019
108021,12,0,10.436249060438785,101.979,48.7362,1e-06,19005.2,1058.73,8756.66,253.391,494.164,77.1122,85385599465788.31,13.93138463181431,2.008510748986512,1.6878516638850638,-5.698970004336019
154493,26,1,11.939233233809857,370.024,306.127,0.00477687,52750.0,71132.8,16897.3,-45.6007,39.484,147.214,80054705664581.48,13.903386865101002,2.5682298936062784,2.4859016354904724,-2.320765671047154
154494,26,0,11.503326980415995,265.665,43.1895,0.0181574,52800.6,71409.7,16810.0,69.4238,-223.508,931.345,80054705664581.48,13.903386865101002,2.4243343421103005,1.6353781762980684,-1.7409224213316687
154495,26,0,10.747776828883351,104.821,32.0361,0.035079,52966.5,71724.6,17772.8,-118.989,-179.924,356.988,80054705664581.48,13.903386865101002,2.020448298587432,1.505639640634056,-1.454940415305997
154496,26,0,10.545655117782045,101.281,25.2248,0.0260562,52819.3,70694.9,17129.1,556.366,-385.316,-66.5075,80054705664581.48,13.903386865101002,2.0055279807097914,1.4018277315297323,-1.584072253622724
154497,26,0,10.530627656890061,101.32,9.3766,0.0259317,52768.9,71602.8,16692.2,-77.5847,-126.541,558.992,80054705664581.48,13.903386865101002,2.00569518111851,0.9720453896671823,-1.586152264022925
154498,26,0,10.239728281757161,81.4694,27.787,0.0281096,52341.9,71319.5,17376.4,-362.535,402.398,76.2743,80054705664581.48,13.903386865101002,1.9109945178615366,1.4438416610711633,-1.5511298845985995
154499,26,0,10.447245031728993,99.4368,5.3231,1e-06,52661.3,71262.7,17242.8,26.2821,127.734,-493.421,80054705664581.48,13.903386865101002,1.9975471397214437,0.7261646249253857,-5.698970004336019
154500,26,0,10.428586213809526,86.2925,7.096,0.022672,52850.0,71454.2,16945.0,-192.68,240.794,742.396,80054705664581.48,13.903386865101002,1.9359730512174322,0.85101360682367,-1.6444910119755662
154501,26,0,10.140681602412782,73.1089,9.6543,0.0506558,52563.4,71236.1,16735.2,157.938,-636.287,-315.517,80054705664581.48,13.903386865101002,1.8639702495380346,0.9847207900617331,-1.2953622481466613
154502,26,0,9.927967572789337,71.0866,13.6573,0.0297419,52772.2,71573.1,17001.9,462.789,-250.929,163.387,80054705664581.48,13.903386865101002,1.851787742860252,1.1353648493453339,-1.5266166890556343
156809,27,1,11.957794705206888,378.273,271.534,0.00610221,23403.8,68344.6,73679.8,-225.896,-10.5625,79.0964,79895044759835.4,13.9025198443929,2.577805343752477,2.4338242173056632,-2.2144416865283914
156810,27,0,11.154408787252994,169.521,31.1213,0.0102883,23531.8,68487.7,73889.1,-134.398,777.303,-449.237,79895044759835.4,13.9025198443929,2.2292235056022247,1.4930577300604027,-1.9876141700848116
156811,27,0,10.975003505817847,159.852,13.5801,1e-06,23534.7,68365.9,73861.9,-106.457,538.616,-395.737,79895044759835.4,13.9025198443929,2.203718074348902,1.1329029679774938,-5.698970004336019
156812,27,0,10.921915222021289,133.284,12.208,1e-06,23400.1,68125.2,73454.9,-258.733,-356.207,330.81,79895044759835.4,13.9025198443929,2.1247780179152036,1.0866445206108053,-5.698970004336019
156813,27,0,10.695457892366356,127.159,7.3215,1e-06,23517.7,68465.1,73651.2,696.484,-26.5709,-163.136,79895044759835.4,13.9025198443929,2.1043471038905053,0.8646000667122025,-5.698970004336019
156814,27,0,10.60926695245717,97.4978,14.6569,1e-06,23001.2,68319.1,73759.5,-424.565,-235.763,522.286,79895044759835.4,13.9025198443929,1.9889948161227444,1.1660421247894566,-5.698970004336019
156815,27,0,10.290123372710765,87.7197,12.8072,0.0239397,23306.2,68452.5,74057.5,502.23,239.684,-305.684,79895044759835.4,13.9025198443929,1.9430971377276995,1.107454191612949,-1.620863155446196
156816,27,0,10.518360432581872,100.849,5.3895,0.0484518,23454.8,68682.3,73561.9,-324.259,-383.181,240.516,79895044759835.4,13.9025198443929,2.003671596186513,0.7315484762603307,-1.31468112079252
156817,27,0,10.563609990878337,113.132,1.6593,1e-06,23507.6,68504.8,73624.2,-400.118,-241.392,193.094,79895044759835.4,13.9025198443929,2.053585464852553,0.219924913188828,-5.698970004336019
156818,27,0,9.506777772136566,63.2271,19.6055,0.00844113,23778.7,68840.3,73872.0,-351.729,-694.11,-362.884,79895044759835.4,13.9025198443929,1.800903262741885,1.2923779226103123,-2.0735479644479047
143884,22,1,12.189217617543786,375.163,276.746,0.00902029,39278.4,21708.8,47328.6,-154.975,14.6155,-9.5136,75892846845475.34,13.880200844117665,2.5742200000476663,2.4420813524397147,-2.044731356047418
143885,22,0,10.95259956399457,154.762,54.7222,0.00969631,39915.8,21178.0,46921.2,-662.278,-68.1121,410.86,75892846845475.34,13.880200844117665,2.1896643335030155,1.7381635490310285,-2.0133487208034335
143886,22,0,10.713023030617537,110.531,66.299,0.0129324,38484.3,22597.5,47866.5,-21.7721,-519.363,42.3895,75892846845475.34,13.880200844117665,2.0434840992048304,1.8215069779106985,-1.8882872904998749
143887,22,0,10.309005569615824,86.4233,44.9746,0.0250911,38630.1,21633.8,48280.9,-11.4854,-128.154,-573.857,75892846845475.34,13.880200844117665,1.9366308454562078,1.6529673094591615,-1.6004629903296
143888,22,0,10.420335378900488,92.7429,22.2229,0.0231266,39617.6,21740.0,47047.4,652.21,156.354,-85.9583,75892846845475.34,13.880200844117665,1.967280671830502,1.3468007320043573,-1.635869432548701
143889,22,0,10.73597515877707,126.6,3.6912,1e-06,39265.3,21735.1,47230.8,90.2286,-86.3526,780.318,75892846845475.34,13.880200844117665,2.1024337056813365,0.5671675771770183,-5.698970004336019
143890,22,0,10.658005760403434,106.417,6.9941,1e-06,39428.9,22072.7,47240.6,-368.091,-487.465,192.036,75892846845475.34,13.880200844117665,2.0270110115722564,0.8447318374581726,-5.698970004336019
143891,22,0,10.40716074299904,95.7894,10.7842,0.0290389,39688.6,21089.6,47319.0,-180.919,471.523,98.9076,75892846845475.34,13.880200844117665,1.981317452959439,1.0327879335394408,-1.5370048834789332
143892,22,0,9.754346981230677,64.9729,30.7857,0.0139195,40104.2,21449.7,46806.0,-371.497,433.835,563.623,75892846845475.34,13.880200844117665,1.812732251495088,1.4883490329536848,-1.856345165347502
143893,22,0,10.345908584063137,86.1054,5.9465,1e-06,39685.3,21768.2,47091.0,130.959,22.5466,-194.644,75892846845475.34,13.880200844117665,1.9350303885809812,0.7742614232193212,-5.698970004336019
163675,30,1,11.90936586246144,344.033,280.772,0.00478127,6643.74,29606.7,4798.87,-106.275,-2.362,28.3221,70539996966803.22,13.84843543665695,2.5366001025439844,2.4483537955809385,-2.3203659078940415
163676,30,0,11.001557049683143,146.161,59.5377,0.014832,6442.31,30007.9,4196.21,-245.353,-176.367,622.791,70539996966803.22,13.84843543665695,2.164831505697767,1.7747920534111101,-1.8287710032749487
163677,30,0,10.84433260166432,132.323,34.0343,0.0247077,6203.96,29348.2,4616.13,19.0322,218.984,392.751,70539996966803.22,13.84843543665695,2.121635338555783,1.5319168226866542,-1.6071501035529359
163678,30,0,10.050161503791596,71.4515,24.8382,0.0264554,6549.94,29739.5,3837.63,-494.147,26.4272,-44.1847,70539996966803.22,13.84843543665695,1.8540113504801712,1.3951201197496172,-1.5774692518530655
163679,30,0,10.018332128528439,76.0407,20.9382,0.0239403,6971.57,29381.8,4101.58,-602.517,-128.596,123.365,70539996966803.22,13.84843543665695,1.8810461061515598,1.32093934383432,-1.6208522713273557
163680,30,0,10.413966116115198,97.5995,9.5645,1e-06,6612.24,29639.7,5161.15,-355.116,362.012,-329.955,70539996966803.22,13.84843543665695,1.9894475927917208,0.9806622714969563,-5.698970004336019
163681,30,0,10.318475551843566,80.1877,16.4068,1e-06,6586.39,29732.5,5370.12,39.1181,44.5824,516.148,70539996966803.22,13.84843543665695,1.9041077569151137,1.215023884047505,-5.698970004336019
163682,30,0,10.075319007770732,71.999,22.8055,0.0359153,6586.26,29526.9,4159.05,-356.303,452.998,350.08,70539996966803.22,13.84843543665695,1.857326464521576,1.3580395983862317,-1.4447084095422864
