subhalo_id,group_id,is_central,stellar_mass,vel_dispersion,half_mass_radius,metallicity,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,halo_mass,halo_mass_log
405142,548,0,7.106672699708735,27.1941,5.6357,0.00143303,66567.2,51187.5,25669.4,-151.725,-99.6969,528.897,4232794393083.85,12.626627173241832
399969,513,1,11.146380746476453,147.636,103.535,0.0179902,8873.35,2012.32,21136.3,94.7383,260.697,68.2727,4225880409152.873,12.62591720251755
399970,513,0,9.947476123444817,68.2736,4.104,0.0252131,8827.08,2009.22,21172.3,239.65,452.317,11.3662,4225880409152.873,12.62591720251755
399971,513,0,8.902897608480757,42.3512,16.1184,0.00911698,8821.55,1883.51,20807.5,23.9829,110.757,119.59,4225880409152.873,12.62591720251755
399972,513,0,9.09878316612018,45.9262,11.5984,0.0139461,9044.85,1975.1,21171.6,173.576,255.588,-188.954,4225880409152.873,12.62591720251755
399973,513,0,8.631118293816327,35.2376,9.9362,0.00921791,9050.3,1826.08,20972.4,-55.8929,381.799,135.085,4225880409152.873,12.62591720251755
399974,513,0,8.474570671529424,37.6208,7.04,0.00933673,9069.15,2098.06,21356.9,114.597,203.915,51.8107,4225880409152.873,12.62591720251755
399975,513,0,8.076404890572716,30.6488,7.1198,0.00288217,8938.4,1859.51,20936.2,-79.0846,198.614,287.471,4225880409152.873,12.62591720251755
399976,513,0,8.772039175624956,35.7525,5.5958,0.0,9010.86,1940.22,21118.5,3.3051,285.425,207.261,4225880409152.873,12.62591720251755
399977,513,0,8.164526713719551,29.7262,6.8344,0.0,8836.01,1838.59,21250.6,147.004,215.964,-110.858,4225880409152.873,12.62591720251755
399978,513,0,7.221463907338712,25.3547,6.378,0.0,8766.67,2098.73,21064.3,284.699,367.453,-95.2041,4225880409152.873,12.62591720251755
391260,462,1,11.085236419467298,149.438,106.985,0.01056,62236.0,36769.0,348.964,227.051,-206.132,14.9393,4221962319738.1533,12.625514352988024
391261,462,0,8.845262868081983,47.5711,19.9784,0.00850741,62196.1,36583.3,124.729,200.788,98.704,307.642,4221962319738.1533,12.625514352988024
391262,462,0,8.221078723737495,32.6822,11.7058,0.00715647,62243.7,37060.3,290.119,399.691,-210.675,65.2374,4221962319738.1533,12.625514352988024
391263,462,0,9.20372310856041,42.7705,4.244,0.0,62176.8,36673.0,392.115,258.609,-364.923,-86.5542,4221962319738.1533,12.625514352988024
391264,462,0,8.818733036811638,39.6663,6.4202,0.0170761,62324.2,37000.5,360.381,137.184,-226.792,91.9526,4221962319738.1533,12.625514352988024
391265,462,0,8.724418586005516,35.1046,5.2255,0.0100243,62266.2,36638.6,317.944,-29.3403,-187.219,116.637,4221962319738.1533,12.625514352988024
391266,462,0,7.578242177139224,25.3134,9.9239,0.0,62103.2,36955.4,229.563,497.871,-148.408,22.4866,4221962319738.1533,12.625514352988024
391267,462,0,8.241331152170355,31.2844,5.9829,0.00643812,62231.6,36861.9,335.286,478.158,-58.3557,-278.309,4221962319738.1533,12.625514352988024
391268,462,0,8.122721221948394,32.7801,4.8908,0.0,62296.2,36891.0,261.15,15.283,-104.372,25.2756,4221962319738.1533,12.625514352988024
391269,462,0,7.603883349471146,23.8914,8.6799,0.0,62390.7,36926.7,494.118,218.539,-70.5784,-65.7861,4221962319738.1533,12.625514352988024
384705,428,1,11.205276463943667,144.284,137.951,0.0155344,5653.12,54475.4,30679.7,-43.76,-79.5696,202.079,4214826234153.565,12.624779674547037
384706,428,0,10.199033480179802,88.2389,8.8827,0.027062,5742.13,54515.8,30650.2,-266.392,7.4156,176.566,4214826234153.565,12.624779674547037
384707,428,0,9.148256822493929,50.1254,24.6462,0.00708904,5334.95,54542.6,30810.1,-63.5471,-379.95,218.479,4214826234153.565,12.624779674547037
384708,428,0,8.904474200059246,33.6868,11.9508,0.0105862,5906.24,54322.4,30659.5,110.429,-99.4917,225.359,4214826234153.565,12.624779674547037
384709,428,0,8.012512186129344,33.2516,13.4546,0.0063202,5754.95,54599.8,30888.3,-87.0023,-186.88,-92.9924,4214826234153.565,12.624779674547037
384710,428,0,8.747438644625893,39.3575,6.3748,0.0125638,5872.89,54473.4,30624.2,-120.324,14.2282,333.033,4214826234153.565,12.624779674547037
384711,428,0,9.332989770972716,25.5524,0.3524,0.0,5653.75,54468.3,30682.2,132.189,-152.705,293.634,4214826234153.565,12.624779674547037
384712,428,0,9.027914509137208,30.0599,2.2091,0.0,5598.61,54554.3,30704.6,-31.0991,-68.7051,51.2537,4214826234153.565,12.624779674547037
384713,428,0,6.9793873256864725,22.6915,10.0975,0.0,5862.81,54328.5,30551.4,-123.346,-305.78,50.3982,4214826234153.565,12.624779674547037
384714,428,0,6.855791076953682,21.9546,10.7749,0.0,5946.14,54509.9,30729.6,74.5559,-356.849,71.1721,4214826234153.565,12.624779674547037
408764,572,1,10.896811535915337,151.893,104.009,0.00881687,32346.0,72943.5,33267.7,133.836,14.8538,272.056,4214138755201.4136,12.624708831135923
408765,572,0,7.01363198343707,26.1134,11.9854,0.0,32101.9,72906.6,33097.2,-25.0264,56.8847,454.955,4214138755201.4136,12.624708831135923
408766,572,0,6.755742112363143,24.5634,6.6767,0.0,32347.3,73010.6,33389.8,162.181,353.053,102.357,4214138755201.4136,12.624708831135923
408767,572,0,,16.6211,13.0275,0.0,32670.2,72822.8,33229.2,131.514,127.834,-17.7801,4214138755201.4136,12.624708831135923
408768,572,0,6.001663720397625,21.6574,6.4681,0.0,32572.3,72942.3,32941.2,195.931,-145.098,267.827,4214138755201.4136,12.624708831135923
408769,572,0,6.3918712788389715,20.9576,7.5474,0.0,32444.1,72980.9,33150.7,-220.547,-53.7402,195.454,4214138755201.4136,12.624708831135923
408770,572,0,6.799582682716412,19.5754,5.5538,0.0,32602.8,73128.8,33037.3,54.5109,-113.444,260.939,4214138755201.4136,12.624708831135923
408771,572,0,6.014252847705645,19.7849,5.9909,0.0,32397.3,73054.5,33391.0,355.222,-55.0248,106.065,4214138755201.4136,12.624708831135923
408772,572,0,6.381342412095346,18.3397,5.7141,0.0,32606.7,73042.1,32889.5,145.761,-64.5571,334.183,4214138755201.4136,12.624708831135923
408773,572,0,6.8066445372038995,18.4613,5.8835,0.0,32224.1,72983.5,33466.6,124.553,21.5507,-39.4559,4214138755201.4136,12.624708831135923
379147,401,1,11.018072066238409,143.201,112.173,0.0183449,18230.6,24411.1,53466.5,289.511,-150.092,-269.893,4208077587559.0493,12.624083738640483
379148,401,0,10.248060913430177,99.5307,46.2752,0.0233034,18564.1,24859.1,53409.2,203.067,-1.9512,-395.973,4208077587559.0493,12.624083738640483
379149,401,0,9.925582465415262,73.6618,6.3018,0.015578,18537.2,24822.5,53452.8,137.211,-80.5197,-381.711,4208077587559.0493,12.624083738640483
379150,401,0,8.864653995702804,45.2838,14.4997,0.00841013,18119.9,24198.9,53291.9,381.616,-32.2065,-309.582,4208077587559.0493,12.624083738640483
379151,401,0,9.882856986269923,61.605,3.2784,0.0,18204.5,24318.6,53506.1,311.555,-127.708,-373.326,4208077587559.0493,12.624083738640483
379152,401,0,8.745323327299197,41.446,14.4529,0.0105848,18473.8,24109.8,53428.3,160.5,-256.156,-219.927,4208077587559.0493,12.624083738640483
379153,401,0,9.266429474930899,44.1765,3.9677,0.0174063,18185.0,24377.5,53435.7,567.728,-254.857,-381.641,4208077587559.0493,12.624083738640483
379154,401,0,9.381464956437556,39.0091,1.7213,0.0,18210.8,24333.3,53460.5,265.005,-229.748,-359.274,4208077587559.0493,12.624083738640483
379155,401,0,6.8818045093185995,23.6203,16.6226,0.00149796,18228.9,24734.8,53563.0,-10.1512,-393.423,-264.923,4208077587559.0493,12.624083738640483
379156,401,0,8.303300027571684,29.1222,9.2574,0.0,18383.8,24114.1,53371.3,172.454,-91.4567,-233.273,4208077587559.0493,12.624083738640483
381392,412,1,11.1892507913193,148.064,111.568,0.0218377,60268.5,71339.7,35270.0,-76.5087,213.881,262.091,4207466695384.005,12.624020686960828
381393,412,0,10.1277779305646,86.2524,31.1884,0.0161005,60438.2,71044.4,35100.2,-242.252,384.533,221.41,4207466695384.005,12.624020686960828
381394,412,0,9.393838047548883,60.0869,16.8928,0.0153458,60069.4,71333.2,35233.3,166.84,383.475,380.261,4207466695384.005,12.624020686960828
381395,412,0,8.810757799258942,46.306,17.1841,0.00453001,60491.7,71401.4,35303.5,-91.1431,56.8123,50.8228,4207466695384.005,12.624020686960828
381396,412,0,8.751979224070183,42.626,16.862,0.00936422,60606.6,71114.7,35072.8,-94.8217,301.266,194.133,4207466695384.005,12.624020686960828
381397,412,0,9.873898855097744,65.1207,1.673,0.0293702,60251.5,71341.6,35244.6,222.217,158.636,534.666,4207466695384.005,12.624020686960828
381398,412,0,9.620737092179635,51.3049,3.0642,0.0,60276.5,71335.9,35327.2,16.3794,82.8973,416.163,4207466695384.005,12.624020686960828
381399,412,0,9.49159532944875,56.6897,2.4029,0.0136184,60450.4,71050.1,35092.1,-328.012,368.257,263.456,4207466695384.005,12.624020686960828
381400,412,0,8.61762923590355,43.3742,7.5038,0.00448766,60357.8,71299.8,35281.8,-127.355,-68.4344,6.5354,4207466695384.005,12.624020686960828
381401,412,0,9.42559351520894,29.5571,0.2896,0.0622316,60271.6,71344.4,35278.9,-317.642,343.131,238.75,4207466695384.005,12.624020686960828
409986,581,1,10.878380658393889,152.007,114.882,0.0128333,5220.96,67168.4,72202.5,259.338,-150.9,-104.484,4203618885600.0425,12.623623334524671
409987,581,0,10.619893376420885,112.132,14.7244,0.012383,5130.44,67138.7,72296.6,275.632,-143.338,-27.0477,4203618885600.0425,12.623623334524671
409988,581,0,8.760464332275886,39.2668,8.3162,0.0104961,5209.73,67058.5,72237.5,430.03,-79.0833,-185.573,4203618885600.0425,12.623623334524671
409989,581,0,8.115557941590444,39.6073,9.8267,0.00642051,5369.64,67301.0,72217.4,371.406,-387.194,-16.2372,4203618885600.0425,12.623623334524671
409990,581,0,9.247238073387917,24.5389,0.4027,0.050003,5120.53,67126.4,72297.9,184.233,-35.4406,-44.4543,4203618885600.0425,12.623623334524671
409991,581,0,8.972325030357792,20.4288,0.469,0.0373948,5129.4,67158.4,72294.9,423.885,-95.7952,-45.5396,4203618885600.0425,12.623623334524671
409992,581,0,7.543719868414153,30.218,5.3195,0.0,5172.48,67179.4,72317.4,272.833,-182.504,264.339,4203618885600.0425,12.623623334524671
409993,581,0,8.195851463669548,29.2496,4.8817,0.00678721,5134.81,67077.4,72255.5,260.507,-515.756,-27.3765,4203618885600.0425,12.623623334524671
409994,581,0,6.711980234650569,23.0892,7.3026,0.0,5489.39,67346.6,72405.2,122.677,-246.279,-104.997,4203618885600.0425,12.623623334524671
409995,581,0,7.348131754984558,30.8856,4.9816,0.0,5235.91,67228.3,72165.4,355.981,-457.052,-229.275,4203618885600.0425,12.623623334524671
408393,569,1,11.132776910635172,146.841,109.532,0.016643,52919.8,5894.82,61895.1,-67.1337,-23.004,-139.001,4195909750718.5103,12.622826138437997
408394,569,0,8.760519976099959,50.8098,18.225,0.00403818,52862.8,5797.15,61609.5,-189.483,206.973,-69.0646,4195909750718.5103,12.622826138437997
408395,569,0,9.221094137642552,39.9192,2.4851,0.0,52967.8,5907.67,61861.5,-221.451,-175.234,62.6105,4195909750718.5103,12.622826138437997
408396,569,0,8.859873499158411,35.0558,4.4086,0.0,52928.2,5826.52,61936.0,-129.492,265.704,-93.5534,4195909750718.5103,12.622826138437997
408397,569,0,6.302693716061606,22.6461,12.5065,0.00028671,53129.1,6046.92,61945.2,-202.458,-221.958,40.3554,4195909750718.5103,12.622826138437997
408398,569,0,7.342923630828039,24.6936,5.1637,0.0,52829.0,6039.04,61775.3,-90.7287,14.0336,63.7728,4195909750718.5103,12.622826138437997
408399,569,0,6.7193831607464825,19.4959,4.4061,0.0,52694.4,5989.65,61833.4,-91.9698,-64.4839,62.0689,4195909750718.5103,12.622826138437997
408400,569,0,6.259059919130786,14.5805,8.8393,0.0,53007.2,5961.74,61699.3,-65.4259,-223.036,111.572,4195909750718.5103,12.622826138437997
408401,569,0,,14.0053,6.9511,0.0,52710.7,5884.61,61923.1,103.367,108.719,-418.887,4195909750718.5103,12.622826138437997
408402,569,0,6.169154807691388,14.0755,5.4345,0.0,52739.5,5843.07,62069.2,120.244,214.106,-188.045,4195909750718.5103,12.622826138437997
407204,561,1,11.093807736441308,151.69,94.3795,0.00725743,63738.7,28472.3,22332.9,104.722,-175.035,-23.124,4191435280893.6284,12.62236276469305
407205,561,0,9.385220375042735,51.455,8.6347,0.0217609,63649.2,28341.5,22384.8,-42.084,-374.461,-160.518,4191435280893.6284,12.62236276469305
407206,561,0,9.084459647087526,43.6574,6.7804,0.0116018,63773.7,28363.0,22199.0,-10.6189,-264.794,-14.8171,4191435280893.6284,12.62236276469305
407207,561,0,8.155344107428213,32.6542,3.9122,0.0,63723.6,28515.0,22395.8,-1.2182,-38.7225,-379.386,4191435280893.6284,12.62236276469305
407208,561,0,7.561675897623321,29.2289,4.9677,0.0,63806.7,28451.2,22396.5,441.218,44.212,119.379,4191435280893.6284,12.62236276469305
407209,561,0,8.589968389517068,25.1395,2.9547,0.0,63796.0,28383.7,22354.7,82.6806,-52.1994,104.777,4191435280893.6284,12.62236276469305
407210,561,0,8.546351742700303,24.4658,2.5439,0.0,63617.0,28457.3,22293.8,204.549,-131.805,-99.0836,4191435280893.6284,12.62236276469305
407211,561,0,6.820432821689533,19.8351,6.7183,0.0,63967.5,28408.5,22442.6,126.637,-121.424,155.382,4191435280893.6284,12.62236276469305
407212,561,0,7.64685473602352,25.1369,2.8517,0.0,63765.0,28377.6,22188.4,-62.5513,-259.878,-189.978,4191435280893.6284,12.62236276469305
407213,561,0,,14.8321,6.738,0.0,64041.3,28464.5,22176.1,-66.7379,-236.772,-230.682,4191435280893.6284,12.62236276469305
388115,445,1,11.085662447512775,151.919,107.93,0.0118945,24706.2,61966.4,24744.7,-12.3539,143.107,261.521,4187044155502.657,12.62190754087452
388116,445,0,10.81418583932149,136.387,6.3,0.0158913,24694.1,61924.2,24724.5,-97.5375,220.019,369.025,4187044155502.657,12.62190754087452
388117,445,0,8.82665047183077,40.0798,13.023,0.00982722,24809.0,62250.0,24879.6,141.109,94.3931,245.319,4187044155502.657,12.62190754087452
388118,445,0,7.650167228647962,29.9859,14.6443,0.0022592,25039.1,62105.9,24578.3,-237.635,88.0866,218.356,4187044155502.657,12.62190754087452
388119,445,0,8.756585130062794,39.0623,7.4001,0.011735,24758.0,61850.1,24646.8,-136.163,331.703,120.489,4187044155502.657,12.62190754087452
388120,445,0,8.457269832979492,36.1544,7.8087,0.0107248,24713.4,62239.6,24795.9,152.286,146.946,123.423,4187044155502.657,12.62190754087452
388121,445,0,8.463135763925816,30.7629,7.8189,0.0120568,24587.4,61922.3,24957.7,44.7049,350.067,257.73,4187044155502.657,12.62190754087452
388122,445,0,7.926854432779128,16.1182,5.1779,0.00754506,24632.5,62002.8,24803.3,107.002,363.582,361.627,4187044155502.657,12.62190754087452
388123,445,0,7.701909186683886,16.2847,3.6491,0.00673303,24722.9,62003.5,24769.6,222.074,109.919,140.266,4187044155502.657,12.62190754087452
388124,445,0,7.422492813017495,24.623,8.2352,0.0,24640.1,62338.2,24876.2,157.45,195.46,216.822,4187044155502.657,12.62190754087452
408224,568,1,10.923653744070764,147.632,108.071,0.00969176,7711.11,9981.57,39266.3,-165.881,103.433,-415.399,4179669749888.1294,12.621141968026862
408225,568,0,8.783207913678607,37.9971,11.094,0.0128455,7626.08,9784.01,39109.9,-123.338,5.3889,-269.581,4179669749888.1294,12.621141968026862
408226,568,0,7.94206300266266,32.3538,15.0348,0.00323149,7652.35,9876.12,39599.1,-237.796,20.5437,-601.644,4179669749888.1294,12.621141968026862
408227,568,0,9.325358566687678,45.0441,2.7798,0.0,7719.09,10006.6,39257.4,-258.367,-135.391,-823.17,4179669749888.1294,12.621141968026862
408228,568,0,8.206063030611608,35.0329,6.1069,0.0,7701.15,9894.51,39420.9,18.6683,260.287,-533.731,4179669749888.1294,12.621141968026862
408229,568,0,8.056828360145836,35.1629,4.387,0.0,7749.32,10019.5,39251.2,78.8743,-231.749,-254.566,4179669749888.1294,12.621141968026862
408230,568,0,8.501896158109963,30.2637,4.1844,0.0,7735.43,9911.26,39235.7,-248.378,-212.87,-464.416,4179669749888.1294,12.621141968026862
408231,568,0,6.958735519855814,20.0179,10.5077,0.0,7779.48,10066.3,39550.2,-267.512,21.4398,-637.307,4179669749888.1294,12.621141968026862
408232,568,0,7.7015269412592655,25.0977,5.1701,0.0,7760.78,10048.8,39371.5,-380.717,338.566,-451.574,4179669749888.1294,12.621141968026862
408233,568,0,,15.081,11.5568,0.0,7485.18,9956.17,39560.0,21.8816,-50.8327,-293.429,4179669749888.1294,12.621141968026862
408497,570,1,10.780456358628696,146.449,113.61,0.00783911,18473.6,24692.4,11034.8,-201.547,-101.04,-12.4368,4170967239456.4697,12.6202367787264
408498,570,0,9.63916963705527,55.8432,14.8931,0.0161846,18298.7,24472.1,10842.5,-189.639,-80.977,-70.3701,4170967239456.4697,12.6202367787264
408499,570,0,9.741833605378622,58.4876,5.6504,0.0335588,18610.3,24663.0,11083.3,-182.939,-58.2171,-52.2761,4170967239456.4697,12.6202367787264
408500,570,0,8.362000922880231,38.5206,9.9889,0.0023201,18586.1,24741.8,10860.9,-330.781,-56.9491,273.511,4170967239456.4697,12.6202367787264
408501,570,0,6.774459853832498,23.012,8.4188,0.0,18581.9,24654.1,10907.1,-7.0138,159.704,75.1273,4170967239456.4697,12.6202367787264
408502,570,0,7.186188146990169,19.4069,10.3409,0.0,18825.1,24971.5,11007.0,-72.408,-79.918,1.7943,4170967239456.4697,12.6202367787264
408503,570,0,8.317109238622209,33.4212,3.5661,0.0,18450.9,24656.8,11032.7,-29.9241,38.3864,-407.915,4170967239456.4697,12.6202367787264
408504,570,0,6.770127703378137,20.924,8.4751,0.0,18228.2,24530.7,11084.4,-418.668,26.6995,85.7829,4170967239456.4697,12.6202367787264
408505,570,0,6.603723711725587,18.598,7.6131,0.0,18842.2,24631.9,11252.9,-160.905,-57.1938,-100.95,4170967239456.4697,12.6202367787264
408506,570,0,6.151426040730957,18.2015,9.0138,0.0,18598.0,24927.0,11078.4,-58.5466,85.3952,115.11,4170967239456.4697,12.6202367787264
395153,485,1,10.648554464427948,126.579,120.972,0.00826052,25108.3,41474.6,51987.7,-239.914,538.644,-566.918,4163825747746.4385,12.619492546396698
395154,485,0,10.653848892863426,116.726,17.7586,0.0246054,25022.4,41328.0,52036.3,-321.757,653.056,-553.107,4163825747746.4385,12.619492546396698
395155,485,0,10.087041404885143,88.5721,10.9636,0.0213397,25192.8,41381.1,52017.1,-261.555,440.968,-362.596,4163825747746.4385,12.619492546396698
395156,485,0,9.720060376529455,73.2666,10.2021,0.0176126,25120.3,41373.5,52035.7,-403.028,101.956,-561.313,4163825747746.4385,12.619492546396698
395157,485,0,8.60807670160273,45.6496,10.9357,0.0044354,25009.1,41422.6,51891.8,0.2703,675.916,-510.824,4163825747746.4385,12.619492546396698
395158,485,0,8.557007160454432,45.3503,7.7123,0.00375804,25076.7,41542.5,51940.3,-488.528,302.969,-720.231,4163825747746.4385,12.619492546396698
395159,485,0,8.86259154392383,37.4307,10.5864,0.0158492,25033.9,41345.7,52154.8,-606.723,184.186,-426.767,4163825747746.4385,12.619492546396698
395160,485,0,8.025823291302924,35.494,9.9751,0.0,24925.9,41454.6,51983.9,-404.251,151.238,-374.906,4163825747746.4385,12.619492546396698
395161,485,0,8.629541414977597,40.2651,6.9967,0.00884225,25059.4,41381.2,52074.5,-386.117,-92.4994,-426.693,4163825747746.4385,12.619492546396698
395162,485,0,7.60499917367583,28.2386,10.3868,0.0,24932.4,41122.5,52004.0,-355.342,642.997,-390.038,4163825747746.4385,12.619492546396698
397418,497,1,11.239188978160165,154.6,90.7538,0.0173166,44224.8,63514.0,48470.0,-187.285,204.228,-319.415,4162093084541.999,12.619311788910418
397419,497,0,10.299063724954067,93.7183,5.6895,0.0263707,44158.0,63504.8,48491.4,-189.909,12.6001,-85.6939,4162093084541.999,12.619311788910418
397420,497,0,8.842544385879693,38.146,16.512,0.00887723,44465.4,63485.9,48371.7,-110.215,158.773,-584.581,4162093084541.999,12.619311788910418
397421,497,0,8.659450472289919,37.3244,6.6505,0.0,44254.1,63594.0,48529.5,-185.429,153.865,28.1542,4162093084541.999,12.619311788910418
397422,497,0,7.721336146530724,26.9323,10.648,0.00217886,44320.2,63710.9,48539.6,87.7367,8.1978,-345.042,4162093084541.999,12.619311788910418
397423,497,0,8.576613698148781,34.2519,3.5421,0.0,44488.9,63495.8,48322.7,-297.524,295.914,-393.935,4162093084541.999,12.619311788910418
397424,497,0,7.364500866039808,21.5343,7.8647,0.0,43949.7,63344.8,48514.0,-338.606,257.694,-354.598,4162093084541.999,12.619311788910418
397425,497,0,7.373817319439607,24.1541,5.8324,0.0,44450.5,63407.3,48581.8,-303.019,200.175,-151.436,4162093084541.999,12.619311788910418
397426,497,0,6.255514638366137,18.5848,9.8171,0.0,44485.1,63622.8,48565.2,43.845,13.7133,-421.326,4162093084541.999,12.619311788910418
397427,497,0,7.202176252374299,21.1068,7.1914,0.0,44371.3,63445.3,48369.6,-347.669,299.749,-43.9497,4162093084541.999,12.619311788910418
387936,444,1,10.930841387886622,141.21,103.452,0.0169534,11072.6,66302.0,72505.2,361.503,-282.959,59.2067,4147971383864.316,12.617835751604977
387937,444,0,10.590987337010114,112.862,24.6473,0.0172435,11171.5,66120.5,72411.7,541.62,-108.788,10.2909,4147971383864.316,12.617835751604977
387938,444,0,10.242135881175468,97.4234,11.4359,0.0187569,11112.3,66321.4,72446.3,136.877,-186.256,-27.5926,4147971383864.316,12.617835751604977
387939,444,0,9.402359126338862,53.3507,9.8058,0.0118368,10970.7,66224.0,72466.6,426.336,-109.659,195.872,4147971383864.316,12.617835751604977
387940,444,0,8.536342943077015,37.3059,19.4132,0.0102962,10901.0,66116.1,72285.1,360.182,-113.481,-227.801,4147971383864.316,12.617835751604977
387941,444,0,8.602908645208146,39.6869,9.5262,0.0125543,10948.9,66320.5,72421.8,138.14,-522.292,58.2181,4147971383864.316,12.617835751604977
387942,444,0,8.12824392205878,31.9332,11.6278,0.00278918,11203.4,65954.6,72517.3,478.763,-195.301,-108.176,4147971383864.316,12.617835751604977
387943,444,0,7.677684526662675,30.233,10.8335,0.00352911,11119.2,66053.9,72561.3,181.042,-249.26,-242.2,4147971383864.316,12.617835751604977
387944,444,0,8.250934034458922,35.9137,7.3149,0.0,11067.4,66233.8,72352.8,499.842,-323.318,164.748,4147971383864.316,12.617835751604977
387945,444,0,9.335951859290764,25.3495,0.2814,0.051296,11161.3,66108.0,72397.3,499.727,57.8785,-52.8653,4147971383864.316,12.617835751604977
388615,448,1,11.061860889493008,144.947,121.369,0.00816589,57236.6,54662.9,41447.8,48.2257,150.589,57.8522,4109805489769.0156,12.613821267929845
388616,448,0,9.753421561686732,65.7965,26.1547,0.0182369,57004.1,54926.9,41451.6,113.775,-15.0224,-128.047,4109805489769.0156,12.613821267929845
388617,448,0,10.010215050068329,74.9953,12.6047,0.0158273,57292.6,54510.2,41478.9,75.5909,5.0757,108.361,4109805489769.0156,12.613821267929845
388618,448,0,8.672877414177869,45.2729,28.199,0.0039898,56746.5,54819.7,41734.6,210.003,16.7538,96.9956,4109805489769.0156,12.613821267929845
388619,448,0,9.00715335951309,51.39,18.5638,0.00982871,56957.2,54878.9,41606.3,116.112,65.9618,-232.691,4109805489769.0156,12.613821267929845
388620,448,0,9.033606554849571,47.8321,13.5268,0.00956491,57559.7,54600.5,41307.2,1.5358,272.063,63.1099,4109805489769.0156,12.613821267929845
388621,448,0,8.409529304649622,35.6526,10.3666,0.009611,57129.8,54553.7,41520.7,-175.62,178.847,268.535,4109805489769.0156,12.613821267929845
388622,448,0,7.883819800553925,29.9746,9.2345,0.00226707,57013.2,54783.6,41349.3,180.547,-15.3767,-8.2591,4109805489769.0156,12.613821267929845
388623,448,0,8.259483414514811,31.1273,9.1569,0.00489651,56863.6,54986.1,41541.9,-25.1945,96.3122,117.307,4109805489769.0156,12.613821267929845
388624,448,0,9.019813293603836,39.8252,4.12,0.0,57192.1,54658.8,41522.1,106.991,436.956,-14.3021,4109805489769.0156,12.613821267929845
412199,596,1,11.01736548486657,156.462,93.129,0.0215223,10052.6,28483.9,25805.3,-126.713,-208.904,168.415,4102832038458.1675,12.613083738204088
412200,596,0,8.954000241104035,39.6862,9.6698,0.00818102,10398.2,28524.4,25912.8,-134.161,-157.43,93.3507,4102832038458.1675,12.613083738204088
412201,596,0,8.566747241729505,40.5253,11.7473,0.00956954,9988.4,28361.4,25662.9,-37.1267,-101.175,-77.6361,4102832038458.1675,12.613083738204088
412202,596,0,8.104863555534052,32.3289,10.9394,0.00399376,10034.9,28753.1,25734.4,-326.401,-124.32,272.931,4102832038458.1675,12.613083738204088
412203,596,0,8.806714579052596,24.7156,4.3471,0.011703,10011.2,28363.9,25933.3,-61.5827,-157.818,132.364,4102832038458.1675,12.613083738204088
412204,596,0,8.609260646728048,34.0408,3.3201,0.0,10051.2,28430.1,25867.8,-150.339,-272.826,475.954,4102832038458.1675,12.613083738204088
412205,596,0,6.792404098089289,20.1508,7.1686,0.0,10137.8,28115.8,25774.8,-166.671,-180.86,293.007,4102832038458.1675,12.613083738204088
412206,596,0,7.434915724408999,21.5111,6.2545,0.0,10223.5,28526.6,25895.6,56.7218,-16.3659,102.274,4102832038458.1675,12.613083738204088
412207,596,0,,15.7534,6.7876,0.0,10131.1,28545.4,25600.5,-70.1782,-374.338,-37.9413,4102832038458.1675,12.613083738204088
412208,596,0,6.350998395636161,18.1043,3.4035,0.0,10052.0,28335.9,26015.1,-13.6633,-149.056,208.178,4102832038458.1675,12.613083738204088
407472,563,1,10.980437504727748,148.48,98.5167,0.0133203,17022.4,50427.2,63770.5,-289.046,231.887,-264.105,4092184674398.435,12.611955224566623
407473,563,0,9.30134403074932,40.3651,2.3455,0.0,17022.8,50392.1,63766.9,-382.456,576.798,-218.422,4092184674398.435,12.611955224566623
407474,563,0,8.693083275964792,34.627,6.2789,0.0,17071.5,50351.0,63961.9,-218.01,58.8461,-192.458,4092184674398.435,12.611955224566623
407475,563,0,9.247738487905673,32.6322,0.5233,0.0134228,17019.7,50434.3,63767.2,-101.073,207.065,-100.964,4092184674398.435,12.611955224566623
407476,563,0,8.703079312511383,29.9288,4.0769,0.00855762,16968.3,50411.5,63655.8,-356.258,417.282,-342.629,4092184674398.435,12.611955224566623
407477,563,0,8.952772572882138,33.3958,1.9291,0.0,16994.3,50445.1,63759.0,-441.85,-27.6582,-15.4982,4092184674398.435,12.611955224566623
407478,563,0,9.021274773284325,19.8267,0.429,0.0383238,17034.3,50419.9,63782.4,-385.688,-10.962,-333.073,4092184674398.435,12.611955224566623
407479,563,0,7.226059659027861,20.1543,6.0717,0.0,17007.5,50163.1,63693.4,-188.015,48.4735,-416.065,4092184674398.435,12.611955224566623
407480,563,0,5.901548567514357,19.1484,7.1927,0.0,17010.2,50687.4,63782.7,-546.797,244.13,-348.332,4092184674398.435,12.611955224566623
407481,563,0,8.067331291189065,12.1511,1.9356,0.0109736,17047.0,50424.7,63791.4,-340.615,-1.6318,-232.946,4092184674398.435,12.611955224566623
399267,508,1,10.914903170437213,145.662,101.286,0.00698427,36326.4,34462.0,70412.6,92.3516,-7.9665,-118.615,4086175315458.232,12.611316995899644
399268,508,0,10.511014515020879,102.656,5.4895,0.0296014,36300.4,34483.6,70394.8,253.238,-66.6635,-94.1449,4086175315458.232,12.611316995899644
399269,508,0,9.921007971260629,61.0049,3.3733,0.0185056,36262.8,34492.9,70401.2,302.261,4.93,-238.874,4086175315458.232,12.611316995899644
