log_stellar_mass,log_vel_disp,log_half_mass_r,log_metallicity,gnn_emb_0,gnn_emb_1,gnn_emb_2,gnn_emb_3,gnn_emb_4,gnn_emb_5,gnn_emb_6,gnn_emb_7,gnn_emb_8,gnn_emb_9,gnn_emb_10,gnn_emb_11,gnn_emb_12,gnn_emb_13,gnn_emb_14,gnn_emb_15,gnn_emb_16,gnn_emb_17,gnn_emb_18,gnn_emb_19,gnn_emb_20,gnn_emb_21,gnn_emb_22,gnn_emb_23,gnn_emb_24,gnn_emb_25,gnn_emb_26,gnn_emb_27,gnn_emb_28,gnn_emb_29,gnn_emb_30,gnn_emb_31,gnn_emb_32,gnn_emb_33,gnn_emb_34,gnn_emb_35,gnn_emb_36,gnn_emb_37,gnn_emb_38,gnn_emb_39,gnn_emb_40,gnn_emb_41,gnn_emb_42,gnn_emb_43,gnn_emb_44,gnn_emb_45,gnn_emb_46,gnn_emb_47,gnn_emb_48,gnn_emb_49,gnn_emb_50,gnn_emb_51,gnn_emb_52,gnn_emb_53,gnn_emb_54,gnn_emb_55,gnn_emb_56,gnn_emb_57,gnn_emb_58,gnn_emb_59,gnn_emb_60,gnn_emb_61,gnn_emb_62,gnn_emb_63,halo_mass_log
10.528512,2.0755894,-1.4284571,-1.8079773,5.939472,4.7746477,3.9135578,4.9715915,6.9276457,-0.7902664,3.3605533,3.8741672,4.57077,5.4772115,-0.27726844,4.707189,5.1170816,-0.70774686,4.8671427,3.9682236,2.8414855,-0.69592494,8.738358,0.12005456,-0.6773249,3.7954564,-0.51572,3.9016793,6.1847067,3.9854999,4.3683286,2.6064255,1.0666218,3.8433166,0.78473026,-0.46181154,6.225564,-0.7534529,-0.9647665,1.730347,2.4360597,6.8655524,-0.3351162,6.4129095,6.884928,2.7854419,0.16253425,3.6908047,-0.1858409,2.7958806,2.8868928,1.2937715,8.338735,-0.39097756,-1.0031729,0.35234478,4.208612,-0.9761216,3.7939713,-0.6463637,-1.0317891,2.0940766,7.0527277,1.6038803,4.034492,-0.56395245,-0.44307894,-0.28585607,13.202429
10.528512,2.0755894,-1.4284571,-1.8079773,5.939438,4.7748275,3.9135196,4.971601,6.9274116,-0.79027426,3.3610535,3.8742156,4.570834,5.4772434,-0.2772883,4.707199,5.117028,-0.70775825,4.8673906,3.967752,2.8413513,-0.69590884,8.738609,0.11992568,-0.6772981,3.7951043,-0.5157492,3.901685,6.1846647,3.985931,4.368449,2.605989,1.0666153,3.8431256,0.7846934,-0.4618402,6.2252355,-0.7534608,-0.9647606,1.7303283,2.4363198,6.866029,-0.335113,6.4131217,6.885152,2.7850811,0.16253299,3.690766,-0.18577968,2.79583,2.8868883,1.293763,8.338899,-0.390997,-1.0032059,0.35232568,4.2087197,-0.97610694,3.7941308,-0.646376,-1.031786,2.0941255,7.0528884,1.6039292,4.0345984,-0.56396216,-0.4430688,-0.28584257,13.202429
10.579743,2.094332,-1.4201156,-1.8286062,5.958447,4.774322,3.931828,4.9970803,6.9476957,-0.79288965,3.3562956,3.876152,4.5833235,5.4955235,-0.27756858,4.7188716,5.1273794,-0.7093124,4.881386,3.9646776,2.8575234,-0.6978855,8.756287,0.119317904,-0.678656,3.8165407,-0.51656365,3.9247289,6.2155566,3.984698,4.372523,2.6000128,1.0665092,3.8409762,0.7917654,-0.46291193,6.2438116,-0.7550384,-0.96766293,1.7467725,2.4388702,6.884852,-0.3346593,6.43445,6.9230394,2.7860463,0.15909368,3.704871,-0.18340057,2.8136218,2.9089506,1.2931973,8.3664465,-0.39156863,-1.0061125,0.3519418,4.2040186,-0.9802816,3.7977192,-0.64772457,-1.0341103,2.0863583,7.069723,1.6028819,4.0427275,-0.5660601,-0.44310012,-0.28584167,13.202429
10.528512,2.0755894,-1.4284571,-1.8079773,5.9395676,4.7745724,3.9136634,4.9715476,6.92817,-0.7902351,3.3597035,3.8740337,4.5706654,5.47712,-0.27722955,4.707162,5.1171827,-0.707759,4.86675,3.9694366,2.8416598,-0.6959673,8.737894,0.12023477,-0.67740047,3.7963848,-0.51566017,3.901672,6.184807,3.9844928,4.367964,2.6077943,1.0666329,3.8439422,0.7847795,-0.46174327,6.226489,-0.75341433,-0.9647831,1.7303721,2.4355237,6.864442,-0.33514175,6.41257,6.884163,2.7863758,0.16252328,3.6906714,-0.1863804,2.7960541,2.8869014,1.29378,8.3384075,-0.39093065,-1.0030696,0.3523919,4.2082705,-0.97616494,3.7935474,-0.6463077,-1.0317991,2.0938954,7.052204,1.6037766,4.0340877,-0.5639256,-0.44309705,-0.285878,13.202429
9.350302,1.7521174,-1.7767489,-2.3462794,5.183829,4.841899,3.304666,4.4999843,6.4664316,-0.77213436,3.179933,3.8631508,3.947699,5.330428,-0.30821484,4.25195,5.2162657,-0.6807563,4.538857,3.9774451,2.7024236,-0.66347295,8.508288,0.23626149,-0.62869227,3.574575,-0.47423783,3.6911082,6.0206885,3.9677842,4.770908,2.5256376,1.2386528,3.9972637,0.988709,-0.26811367,5.578032,-0.6924893,-0.89575434,1.694464,2.4443128,6.3695054,-0.18072717,5.9580145,6.653262,2.4505675,0.2633321,3.6062114,-0.07696483,2.6635258,2.4551883,1.2934788,7.951457,-0.3999565,-0.9644788,0.8164171,4.081569,-0.9360719,3.6611671,-0.60840684,-1.0073733,2.0140567,6.419839,2.0709755,3.991937,-0.5323237,-0.3004039,-0.042040013,12.795694
9.350302,1.7521174,-1.7767489,-2.3462794,5.1831183,4.8424883,3.3045235,4.4998083,6.4657745,-0.77211416,3.181273,3.863196,3.9478576,5.3304873,-0.30829063,4.2519555,5.2161136,-0.6808044,4.539926,3.9764056,2.7017446,-0.66346276,8.50905,0.23625374,-0.62865204,3.5738056,-0.47431564,3.6911101,6.020158,3.9690475,4.7714624,2.5248897,1.2386181,3.997333,0.9886346,-0.26818606,5.577489,-0.69253504,-0.8957537,1.6942613,2.4446027,6.3693285,-0.18073131,5.9587264,6.653356,2.4496875,0.26332515,3.605967,-0.07676817,2.6632676,2.4551485,1.2934611,7.952016,-0.39998537,-0.96458685,0.81638795,4.0820723,-0.9360407,3.6611838,-0.60841596,-1.0073643,2.0147305,6.420485,2.0710695,3.9924061,-0.5323678,-0.30040008,-0.042063322,12.795694
9.350302,1.7521174,-1.7767487,-2.3462796,5.183014,4.84258,3.3044715,4.4997687,6.4656153,-0.7721228,3.1818273,3.86324,3.947921,5.3305144,-0.30831107,4.251956,5.216042,-0.6808085,4.54018,3.9759128,2.701652,-0.663453,8.509255,0.23609218,-0.6286217,3.5734658,-0.47434354,3.6911159,6.0201125,3.969445,4.771596,2.5244522,1.2386078,3.9971447,0.98861206,-0.26822188,5.5771484,-0.69254005,-0.8957449,1.694278,2.4448507,6.3697824,-0.18072382,5.958918,6.6534605,2.4492335,0.26332873,3.6059494,-0.076657124,2.6632202,2.4551442,1.2934676,7.952199,-0.4000097,-0.9646205,0.8163721,4.0822086,-0.93602526,3.6613052,-0.6084394,-1.0073588,2.014795,6.4206877,2.0711312,3.9925208,-0.5323752,-0.30038893,-0.042054478,12.795694
9.343659,1.750745,-1.7435876,-2.4069142,5.1702247,4.83855,3.3159654,4.5313396,6.470754,-0.7770642,3.1236196,3.8742938,3.9125814,5.3454947,-0.30744156,4.25019,5.2276173,-0.67873645,4.522139,3.9708557,2.7454338,-0.6602428,8.478359,0.25216898,-0.6252651,3.6004248,-0.47046217,3.6921566,6.0596576,3.9389954,4.7950397,2.5059671,1.2389272,3.9711232,1.0099452,-0.25172898,5.5864882,-0.6908311,-0.89400387,1.7358447,2.4599068,6.3597603,-0.16172425,5.9374595,6.7093363,2.4363742,0.25813797,3.6221056,-0.047201853,2.691063,2.4654624,1.2891798,7.957623,-0.4020437,-0.9621797,0.831295,4.041716,-0.9394708,3.6508145,-0.60953724,-1.008622,1.9638824,6.3846626,2.080877,3.9750834,-0.5340379,-0.2871075,-0.01642312,12.795694
9.116376,1.6670061,-1.7468317,-2.4158928,5.1404943,4.8295918,3.259369,4.5148706,6.4316177,-0.7785042,2.924396,3.8796744,3.7877705,5.3020725,-0.2992033,4.181715,5.2445865,-0.66224885,4.308892,3.93731,2.7567976,-0.6412001,8.280857,0.3163248,-0.610915,3.532416,-0.45544988,3.6026084,6.0426025,3.8202615,4.8712325,2.4321625,1.2627071,3.8505054,1.0203266,-0.24866223,5.5233593,-0.6789569,-0.8772147,1.7601554,2.5154374,6.2449317,-0.18512896,5.7025766,6.710814,2.4354737,0.27884507,3.6259625,0.05148868,2.6849532,2.3849893,1.2740864,7.8675523,-0.40662184,-0.94454557,0.8620512,3.9138045,-0.92744684,3.5855045,-0.60737425,-1.0053953,1.8064255,6.184042,2.1012418,3.8541684,-0.5259999,-0.3064934,-0.05459851,12.562574
9.116376,1.6670061,-1.7468317,-2.4158928,5.1379204,4.831059,3.2587693,4.5145884,6.42911,-0.77852273,2.9300675,3.8800583,3.7884545,5.302358,-0.2994851,4.181723,5.2440767,-0.662355,4.3126607,3.9333236,2.755341,-0.6411309,8.284109,0.31518286,-0.61068386,3.5292625,-0.45578328,3.6026063,6.041337,3.8254826,4.87267,2.4285188,1.2615856,3.8499627,1.0200372,-0.24897799,5.520217,-0.67915565,-0.877189,1.7583755,2.516769,6.2464004,-0.18510291,5.705962,6.711358,2.4317775,0.27874982,3.625729,0.05235427,2.6836898,2.3849037,1.2741903,7.869153,-0.40677452,-0.9450037,0.8618782,3.9166188,-0.9272758,3.5863464,-0.6075243,-1.0053551,1.8093498,6.1873236,2.1016965,3.856675,-0.5261476,-0.30643347,-0.0546345,12.562574
9.116375,1.6670059,-1.7468317,-2.415893,5.141548,4.82898,3.25977,4.5151687,6.4326005,-0.77850616,2.9213705,3.8795228,3.7873065,5.3019853,-0.29905826,4.181695,5.2448454,-0.66218984,4.306974,3.9396367,2.7576828,-0.6412381,8.279623,0.31683525,-0.6110393,3.5340047,-0.45530534,3.6026013,6.043291,3.8178697,4.870265,2.4340014,1.262664,3.850865,1.0205173,-0.24849167,5.524867,-0.6789099,-0.87725145,1.7602587,2.5144238,6.243882,-0.1851462,5.7012663,6.7106843,2.43765,0.2788375,3.6263053,0.051030256,2.685377,2.385039,1.2739719,7.8664446,-0.4065238,-0.9443542,0.86212367,3.9129162,-0.92752326,3.585177,-0.60727566,-1.0054299,1.8055817,6.182769,2.1008956,3.853356,-0.5259661,-0.30652386,-0.054597735,12.562574
9.116376,1.6670061,-1.7468317,-2.4158928,5.1385303,4.8306327,3.258978,4.5147233,6.4296637,-0.7785226,2.9284163,3.8799706,3.7882302,5.3022933,-0.2994025,4.1817136,5.2442393,-0.6623209,4.3115,3.9346588,2.7558396,-0.6411518,8.283283,0.31545472,-0.6107485,3.5301414,-0.4556942,3.6026044,6.041774,3.824057,4.872181,2.4296083,1.2616775,3.8501124,1.020132,-0.24887459,5.5209904,-0.679109,-0.87720335,1.7588402,2.5163207,6.245756,-0.18511167,5.7051506,6.71118,2.4329622,0.2787536,3.62592,0.052112997,2.6839957,2.3849335,1.2741451,7.868547,-0.40672392,-0.9448823,0.8619219,3.9159904,-0.9273198,3.5860698,-0.60748386,-1.005374,1.8086469,6.1864495,2.1015303,3.8560562,-0.5261186,-0.30644768,-0.054625332,12.562574
9.41852,1.6591856,-2.177777,-2.1435351,5.3376837,4.859357,3.2124565,4.459678,6.6318374,-0.764423,3.0173068,3.826898,4.0597363,5.254655,-0.29915407,4.186492,5.45283,-0.6806324,4.1731005,3.925063,2.516047,-0.6724938,8.586192,0.26799262,-0.63945395,3.4117856,-0.47623554,3.7614434,6.0950727,3.8568463,4.956609,2.4217403,1.3973923,3.970096,0.96835154,-0.27898404,5.4917727,-0.69634736,-0.89826775,1.5436379,2.499801,6.273571,-0.22412582,5.6882157,6.646309,2.656461,0.40439734,3.7429142,-0.033293996,2.5973241,2.349589,1.272874,7.939954,-0.4037602,-0.9775221,0.8875686,4.04237,-0.9246172,3.4770284,-0.6100417,-1.0292761,1.9345087,6.264828,2.1584725,3.939796,-0.5128325,-0.32398802,-0.07875786,12.740166
9.407606,1.677448,-2.0440278,-2.2413046,5.2732153,4.852618,3.2516382,4.487168,6.580467,-0.7689434,3.047668,3.840394,4.013052,5.2833548,-0.3024085,4.210777,5.3928304,-0.6816304,4.2907524,3.9396422,2.5927725,-0.66947234,8.56872,0.26176554,-0.63501763,3.4819574,-0.47491276,3.7440805,6.098345,3.882289,4.9144177,2.445886,1.3572141,3.9849248,0.9889784,-0.2674067,5.5260706,-0.69532454,-0.8968084,1.6162696,2.4861424,6.307646,-0.20484723,5.7717514,6.6780996,2.5786705,0.363299,3.7107196,-0.039904375,2.6271205,2.3870049,1.2755775,7.950385,-0.40318128,-0.97402406,0.880448,4.046958,-0.9304149,3.5315695,-0.61046433,-1.0241723,1.9471277,6.3031716,2.1447577,3.9628546,-0.5197304,-0.31168258,-0.06134394,12.740166
9.41852,1.6591856,-2.177777,-2.1435351,5.337476,4.859078,3.2124443,4.459918,6.631723,-0.7644559,3.0173843,3.8269725,4.0597177,5.2546883,-0.29914773,4.186503,5.4527254,-0.680589,4.173155,3.9247527,2.516318,-0.6724922,8.586156,0.26778856,-0.63943785,3.411429,-0.47624484,3.7614417,6.0951033,3.8572316,4.9564385,2.4210496,1.3975008,3.9696267,0.9683862,-0.27899694,5.4913836,-0.6963794,-0.898252,1.543555,2.4998841,6.2738805,-0.2241098,5.6883,6.6467423,2.656289,0.40437573,3.7431297,-0.03292928,2.5971591,2.3496077,1.2729057,7.939859,-0.40376464,-0.97756326,0.8875489,4.042643,-0.92460215,3.4771981,-0.6100745,-1.0292621,1.9347271,6.2651443,2.158481,3.9400659,-0.51283157,-0.32397652,-0.078752615,12.740166
9.41852,1.6591856,-2.177777,-2.1435351,5.3365045,4.860232,3.2120323,4.4592333,6.630576,-0.7644363,3.0212183,3.8271892,4.060241,5.2548146,-0.29932675,4.1865215,5.45242,-0.6807016,4.1754665,3.9219055,2.5150018,-0.67244077,8.58795,0.26723075,-0.639283,3.4095237,-0.47642845,3.7614646,6.0941725,3.8600192,4.9577374,2.4191308,1.3972561,3.9693851,0.96814585,-0.2792226,5.489662,-0.69641477,-0.898224,1.5431975,2.5011663,6.276001,-0.22410993,5.689963,6.646714,2.6535993,0.40440407,3.742541,-0.032680463,2.5968044,2.3495307,1.2729634,7.9413557,-0.40389824,-0.97777015,0.8874633,4.04347,-0.92451936,3.4771447,-0.61015594,-1.0292302,1.9355652,6.266404,2.1588798,3.9408092,-0.51289225,-0.32393962,-0.07873878,12.740166
9.321864,1.7338654,-1.9610761,-3.2397656,4.87646,4.9416823,3.1441073,4.5766325,6.3712525,-0.7952113,2.994368,3.8511486,3.652441,5.5363708,-0.34762436,4.097932,5.500337,-0.7035915,4.6381693,3.9788246,2.8523955,-0.68146193,8.79125,0.30133826,-0.6170975,3.8272045,-0.4620401,3.9421585,6.425911,4.0111475,5.195374,2.4030766,1.4464669,4.283498,1.3228419,-0.007583973,5.3637357,-0.6744611,-0.8896376,2.0121343,2.4058247,6.4288573,-0.037464965,6.088626,7.125276,2.1494637,0.31798944,3.7759106,-0.041781902,2.8378186,2.4695992,1.2715716,8.115784,-0.41095787,-0.9919733,1.2730569,3.9317856,-0.9794527,3.7349486,-0.59656364,-1.0297457,1.9200127,6.215642,2.5107434,4.226844,-0.5438541,-0.07920665,0.30090526,12.650058
9.321864,1.7338654,-1.9610761,-3.2397656,4.8759174,4.9419594,3.1438513,4.5766926,6.370138,-0.795285,2.9956532,3.8513393,3.6525664,5.536231,-0.3477003,4.097737,5.50016,-0.7035818,4.639283,3.976522,2.8520522,-0.68139124,8.791498,0.30101973,-0.6169273,3.8259888,-0.46211964,3.94215,6.4264846,4.012347,5.195383,2.4011059,1.4464366,4.2819796,1.3226032,-0.007723248,5.3629136,-0.67451745,-0.8895874,2.0124369,2.4074101,6.4296446,-0.037419237,6.0893555,7.125426,2.1481695,0.3180121,3.776263,-0.040456116,2.8382864,2.4696445,1.2714885,8.116339,-0.4111176,-0.9921061,1.2729042,3.9318318,-0.97935504,3.735534,-0.5966071,-1.0298048,1.9201304,6.2168036,2.5108976,4.226882,-0.54392445,-0.0790333,0.3009343,12.650058
9.321864,1.7338654,-1.9610761,-3.2397656,4.8745346,4.9428244,3.1434875,4.576254,6.3694544,-0.79525226,2.9988115,3.8513877,3.6530266,5.536373,-0.34784204,4.0977907,5.499768,-0.7036692,4.6414695,3.974647,2.8510718,-0.68139756,8.792932,0.30065823,-0.616874,3.8246434,-0.46226764,3.9421673,6.425242,4.0148954,5.1962442,2.3996875,1.446357,4.282344,1.3225062,-0.007888746,5.3618407,-0.674571,-0.88957596,2.011766,2.4079707,6.4298325,-0.03742989,6.090681,7.1257544,2.1461103,0.31801286,3.7755272,-0.04056984,2.8376608,2.4695528,1.271638,8.117497,-0.41116756,-0.9922906,1.2728808,3.9328856,-0.9793273,3.7354083,-0.5966727,-1.0297331,1.9213682,6.218009,2.5112045,4.227896,-0.5439494,-0.07906075,0.30089617,12.650058
9.321864,1.7338654,-1.9610761,-3.2397656,4.8757443,4.942067,3.1439042,4.576485,6.3706827,-0.7952549,2.9958892,3.8511853,3.6526637,5.5362854,-0.34768096,4.0978465,5.5000305,-0.70362526,4.639372,3.977784,2.8523269,-0.68146,8.791461,0.3011116,-0.6170477,3.8265216,-0.46212727,3.9421592,6.425887,4.012477,5.194988,2.4019496,1.4464203,4.2830224,1.3227386,-0.007690227,5.363267,-0.67448133,-0.8896281,2.0122037,2.406777,6.4287806,-0.037465237,6.0894036,7.1253967,2.1484509,0.31798995,3.775745,-0.041552786,2.8382008,2.4696088,1.2716186,8.116169,-0.41103214,-0.992068,1.2729877,3.9320877,-0.97943115,3.7348332,-0.59661347,-1.0297449,1.9204191,6.216661,2.5108979,4.227062,-0.5438724,-0.079120055,0.3009078,12.650058
11.1120205,2.2069564,-1.276265,-3.9233346,5.3044434,4.904121,3.992255,5.3636007,6.7187567,-0.8597134,3.418052,4.062274,4.1300645,6.0531793,-0.37343094,4.70613,5.5095983,-0.7906507,5.8874025,4.068739,3.4479249,-0.755866,9.679418,0.08553346,-0.6640531,4.742236,-0.51753694,4.551425,7.2228227,4.2890534,4.9256344,2.5567832,1.3696018,4.6479654,1.5170275,-0.22983448,6.1590767,-0.74278444,-0.9783848,2.7372332,2.1845832,7.5512834,0.2614031,7.37506,8.033626,1.9392589,0.12011037,3.99691,-0.28249758,3.2665977,3.265221,1.2850456,8.895025,-0.4050088,-1.0841612,1.1797752,4.1166387,-1.1111828,4.4188814,-0.63907987,-1.0807177,2.131721,7.1339645,2.4209387,4.8094697,-0.62419975,-0.06749383,0.31410056,14.319294
11.1120205,2.2069564,-1.276265,-3.9233346,5.30431,4.9042735,3.992126,5.363673,6.718438,-0.859773,3.4193645,4.06244,4.1301823,6.053247,-0.37347865,4.7061377,5.509521,-0.79063475,5.8878584,4.066905,3.4477792,-0.7558145,9.679823,0.08512263,-0.66394484,4.7411003,-0.51758873,4.5514417,7.22295,4.2900705,4.926151,2.5552223,1.3695984,4.646916,1.5169381,-0.22992423,6.158085,-0.74281424,-0.9783472,2.7371857,2.1857467,7.552764,0.26143357,7.3752213,8.0345745,1.938106,0.1201383,3.9970589,-0.28171808,3.2665296,3.2652245,1.2850301,8.895514,-0.40510345,-1.0842512,1.1797092,4.116794,-1.1111437,4.418976,-0.6391518,-1.0807167,2.1315286,7.1342597,2.4210935,4.8096247,-0.62422407,-0.06746105,0.31415766,14.319294
11.1120205,2.2069564,-1.276265,-3.9233346,5.30433,4.904162,3.9921646,5.3636465,6.71858,-0.8597679,3.419129,4.0624084,4.1301527,6.0532265,-0.37346208,4.7061357,5.5095034,-0.79063344,5.8877335,4.067394,3.447949,-0.7558342,9.679694,0.085123174,-0.6639729,4.7413673,-0.5175766,4.55144,7.2229676,4.289835,4.92589,2.555619,1.3695992,4.647095,1.5169699,-0.22990215,6.158286,-0.7428026,-0.9783555,2.7371945,2.1855168,7.552429,0.2614239,7.375201,8.034375,1.9383838,0.120125495,3.997039,-0.28191853,3.266571,3.265232,1.2850466,8.895323,-0.40508324,-1.0842236,1.179725,4.116786,-1.1111581,4.418917,-0.63913965,-1.0807142,2.131562,7.134181,2.42106,4.8095827,-0.62421346,-0.06746385,0.31415018,14.319294
11.170337,2.2309604,-1.2858475,-4.192069,5.2207627,4.9099393,3.97915,5.4007115,6.7048354,-0.8691884,3.4212255,4.084421,4.0700927,6.1207004,-0.385785,4.690474,5.5727644,-0.79894304,5.9868903,4.0742745,3.5181692,-0.7636133,9.794288,0.078737386,-0.66186124,4.84782,-0.51647687,4.6411147,7.365034,4.311471,5.0088825,2.5454996,1.4124321,4.7330894,1.6103774,-0.20147604,6.1289167,-0.7400092,-0.9798264,2.8497984,2.1664264,7.619472,0.3282754,7.470761,8.177877,1.8384596,0.11879161,4.046623,-0.28052244,3.3265479,3.3059213,1.2864069,8.959613,-0.40827832,-1.0942028,1.2919836,4.103059,-1.1276356,4.475954,-0.6375255,-1.0878726,2.1240582,7.125642,2.5352223,4.895543,-0.63059574,-0.023771362,0.383527,14.319294
9.918396,1.8715162,-1.7939504,-2.6362839,5.300467,4.8696404,3.4698024,4.6820135,6.5820327,-0.78635246,3.32281,3.8511403,4.108511,5.5010037,-0.32638663,4.3782763,5.3395867,-0.71800226,4.8801885,3.9971993,2.7918093,-0.699967,8.939096,0.16758193,-0.6494052,3.8292556,-0.49570093,3.9661841,6.3181276,4.0914183,4.8164706,2.5451133,1.3156157,4.2321405,1.0981528,-0.2731522,5.7150373,-0.71283937,-0.92569864,1.8885285,2.3542917,6.7291565,-0.12874994,6.3608317,6.95431,2.3786845,0.2661342,3.7257493,-0.18844636,2.7749705,2.6531065,1.2944883,8.222863,-0.39820474,-1.0086321,0.9076702,4.1579537,-0.9791191,3.860271,-0.61606854,-1.0321685,2.1302738,6.667324,2.1710458,4.2572656,-0.5516236,-0.2561356,0.010794023,13.250142
9.918396,1.8715162,-1.7939504,-2.6362839,5.300513,4.8694167,3.4698155,4.682081,6.582015,-0.78633624,3.3223214,3.8511147,4.1084924,5.5009737,-0.32636854,4.3782606,5.339769,-0.71800065,4.8798413,3.997731,2.791856,-0.69996303,8.938856,0.16771021,-0.64942086,3.8295956,-0.49566716,3.966174,6.3181543,4.090989,4.8164415,2.5456433,1.3156317,4.232403,1.0981432,-0.27311373,5.7152796,-0.712821,-0.92570525,1.8885291,2.3541377,6.7285013,-0.12875636,6.3605537,6.9541054,2.37917,0.2661335,3.7258868,-0.18861358,2.7751071,2.6531067,1.2945077,8.222809,-0.39818174,-1.0085843,0.9076785,4.1578455,-0.97913134,3.8599792,-0.61606705,-1.0321734,2.130117,6.667086,2.1710136,4.257021,-0.551618,-0.2561532,0.010796999,13.250142
9.935755,1.8846275,-1.8013107,-2.7376099,5.266995,4.872269,3.4579582,4.6860332,6.5654054,-0.78847545,3.3481238,3.8539,4.0881534,5.526146,-0.33241105,4.37057,5.353937,-0.7222114,4.9364767,4.0034275,2.8089628,-0.7041536,8.995551,0.15828766,-0.64937186,3.8673155,-0.49638686,4.001317,6.358755,4.1141133,4.838456,2.5512643,1.329535,4.2801504,1.1316888,-0.25621676,5.696323,-0.7117431,-0.92657346,1.9261594,2.337396,6.7677174,-0.10589706,6.4156127,6.9925294,2.3332918,0.2633825,3.735552,-0.20049642,2.7915769,2.6672645,1.2968946,8.245311,-0.3985623,-1.0130436,0.9506351,4.166465,-0.9849265,3.9005089,-0.6142626,-1.0337019,2.147531,6.6765137,2.215758,4.2999716,-0.55424315,-0.23575552,0.041070536,13.250142
9.918396,1.8715162,-1.7939504,-2.6362839,5.30056,4.869162,3.4699223,4.6820617,6.582339,-0.78632945,3.3216834,3.8510418,4.108398,5.500933,-0.32633004,4.3782473,5.339815,-0.71799284,4.879418,3.9987113,2.7922323,-0.6999974,8.938508,0.16772752,-0.6494734,3.8302124,-0.49563083,3.9661713,6.3183246,4.0903625,4.815903,2.546452,1.3156397,4.2327285,1.0982124,-0.27306208,5.7157564,-0.7127995,-0.9257223,1.888552,2.3537335,6.727683,-0.12876941,6.3603334,6.9537544,2.379826,0.26611176,3.7259343,-0.18896368,2.7752337,2.653124,1.2945209,8.222373,-0.39814335,-1.0085176,0.90770996,4.1577516,-0.9791646,3.8597565,-0.61604285,-1.0321758,2.1300557,6.666826,2.1709218,4.2568493,-0.55159944,-0.25615865,0.0107889455,13.250142
8.633187,1.7021881,-1.8139575,-2.7088978,4.7634315,4.8848515,2.9520411,4.275065,6.127902,-0.76227915,3.1875002,3.8426495,3.561109,5.317481,-0.33158845,3.994737,5.122979,-0.6618719,4.5064096,4.0032473,2.6681468,-0.64332366,8.303778,0.29849082,-0.6003238,3.48632,-0.4500975,3.5642514,5.8415117,4.039605,4.87839,2.5260954,1.2199565,4.056414,1.087175,-0.1423504,5.222471,-0.6540438,-0.86132574,1.6907288,2.419051,6.114177,-0.105041265,5.847642,6.511007,2.1852603,0.23131578,3.4725823,-0.043409742,2.6398654,2.2704298,1.3119652,7.7677317,-0.40260023,-0.9382222,1.0120441,4.01797,-0.91801023,3.673256,-0.58100414,-0.9786633,2.0196385,6.181165,2.2578213,3.9694035,-0.5248443,-0.19075671,0.13677697,12.768242
8.633187,1.7021881,-1.8139575,-2.7088978,4.7621183,4.8858423,2.9514992,4.2748084,6.1262283,-0.7622725,3.1915808,3.8429787,3.561645,5.3176756,-0.33180362,3.9947395,5.122733,-0.6619332,4.5090413,3.9992366,2.6665175,-0.6432344,8.305805,0.29779923,-0.60009575,3.4836955,-0.4502893,3.5642726,5.840493,4.042901,4.8803444,2.5229592,1.2198724,4.0556602,1.086907,-0.14261521,5.2201715,-0.6541322,-0.8612549,1.6903366,2.4206717,6.1169133,-0.10501008,5.8493514,6.5115786,2.181943,0.23134963,3.4721558,-0.042426303,2.6390653,2.2703514,1.312009,7.7695794,-0.40276694,-0.9385289,1.0119165,4.0191913,-0.917871,3.6737766,-0.58113694,-0.97862643,2.0207276,6.182939,2.2582858,3.9705307,-0.5249307,-0.19071533,0.13678655,12.768242
8.633187,1.7021881,-1.8139575,-2.7088978,4.7607584,4.886716,2.9511395,4.274604,6.1249156,-0.7622516,3.1945963,3.8431706,3.5620074,5.317836,-0.33197147,3.9947445,5.122419,-0.6620001,4.511172,3.9964433,2.6653244,-0.64319044,8.307518,0.29742002,-0.5999485,3.4818356,-0.45045748,3.5642838,5.839639,4.045515,4.881508,2.5208175,1.2198044,4.055304,1.0867218,-0.14280875,5.2185926,-0.65422773,-0.8612235,1.6899393,2.421527,6.1182346,-0.10499098,5.850853,6.511987,2.1796582,0.23135011,3.4718647,-0.041742973,2.6384628,2.2702813,1.3120154,7.770832,-0.40286702,-0.9387644,1.0118304,4.020252,-0.91777736,3.673973,-0.5811911,-0.97860384,2.0220022,6.184417,2.258563,3.9716477,-0.52501434,-0.19068465,0.13676493,12.768242
8.633187,1.7021881,-1.8139575,-2.7088978,4.761557,4.886333,2.9512882,4.2745714,6.125743,-0.7622575,3.193247,3.8430667,3.561856,5.317735,-0.33189234,3.9947574,5.1225557,-0.6619802,4.510239,3.9976978,2.6657884,-0.6432127,8.3066025,0.29767257,-0.6000259,3.482779,-0.45036593,3.5642815,5.8399773,4.0441747,4.8810434,2.5219371,1.219841,4.0555687,1.0867934,-0.14272575,5.219488,-0.6541647,-0.8612382,1.6901003,2.4212565,6.1181135,-0.10500695,5.849971,6.511731,2.180651,0.2313751,3.4718418,-0.042123646,2.6388605,2.2703092,1.3120188,7.7703705,-0.40282822,-0.93863535,1.0118818,4.0195546,-0.9178338,3.6738892,-0.58116436,-0.97860706,2.0211797,6.1835775,2.2584672,3.970943,-0.5249609,-0.19070724,0.13678125,12.768242
